id_pnl,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_bal,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id_x,operating_activity,investing_activity,financing_activity,net_cash_flow,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,id_y,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,fcf_yield_pct,company_name,broad_sector,sub_sector,market_cap_category,sector_median_pe,valuation_status,valuation_score,investment_rating
433,DIVISLAB,2021,6969,4102,2867.0,41.0,57,2,256,2666,26.0,1984,75.0,27.0,511.0,53.0,9242.0,5.0,1471.0,10771.0,3704.0,711.0,0.0,6356.0,10771.0,418.0,1947.0,75.0,-35.0,1987.0,28.46893384990673,41.13933132443679,21.34480903711673,0.0005379236148466,1462.0,0.6470151332281125,2022.0,75.0,75.0,92.95,27.0,5.0,1947.0,,0,0,0,165.0,1595539.83,1586504.61,9.75,6.26,21.89,0.76,0.1267282685133595,Divis Laboratories Ltd,Healthcare,Pharmaceuticals,Large Cap,37.955,Discount,40,Hold
435,DIVISLAB,2023,7767,5397,2370.0,31.0,344,2,343,2369,23.0,1824,69.0,44.0,513.0,53.0,12714.0,4.0,1654.0,14425.0,4722.0,212.0,77.0,9414.0,14425.0,420.0,2459.0,-2707.0,-797.0,-1045.0,23.483970645036692,30.513711857860176,14.286833241951909,0.000313307746534,1357.0,0.5384402079722703,-248.0,2707.0,69.0,127.67,44.0,4.0,2459.0,,0,0,0,167.0,1318782.9,1394258.36,15.26,3.01,17.21,1.48,-0.018805218053706944,Divis Laboratories Ltd,Healthcare,Pharmaceuticals,Large Cap,37.955,Discount,40,Hold
436,DIVISLAB,2024,7845,5635,2210.0,28.0,335,4,378,2163,26.0,1600,60.0,50.0,514.0,53.0,13518.0,3.0,1886.0,15460.0,4739.0,778.0,82.0,9861.0,15460.0,421.0,1261.0,-269.0,-799.0,193.0,20.39515615041428,28.17080943275972,11.78984599513669,0.0002210596124088,636.25,0.5074385510996119,992.0,269.0,60.0,135.71,50.0,3.0,1261.0,12.65,0,0,0,168.0,1615028.67,1501836.03,69.95,12.34,31.81,1.39,0.061423058204904804,Divis Laboratories Ltd,Healthcare,Pharmaceuticals,Large Cap,37.955,Caution,0,Avoid
444,DLF,2019,8366,6218,2148.0,26.0,784,2062,225,646,43.0,1314,6.0,33.0,522.0,441.0,33135.0,17222.0,15684.0,66483.0,6322.0,103.0,21005.0,39053.0,66483.0,428.0,2043.0,3.0,875.0,2921.0,15.706430791298112,25.67535261773847,3.913509649749821,0.5129258994519895,1.4219204655674105,0.1258366800535475,2046.0,3.0,6.0,335.76,33.0,17222.0,2043.0,,0,0,0,169.0,1162826.35,1104410.24,11.24,14.12,15.78,4.13,0.1759506051784946,DLF Ltd,Real Estate,Real Estate,Large Cap,49.505,Discount,40,Hold
447,DLF,2022,5717,3974,1743.0,30.0,195,625,149,1165,28.0,1500,6.0,49.0,525.0,495.0,35867.0,4182.0,10623.0,51167.0,4862.0,81.0,19779.0,26444.0,51167.0,431.0,2832.0,267.0,-3828.0,-729.0,26.237537169844323,30.488018191359107,4.125185633353501,0.1150101754578956,3.1008,0.111732171125921,3099.0,267.0,6.0,363.62,49.0,4182.0,2832.0,,0,0,0,172.0,1348234.63,1495730.62,16.81,4.75,14.05,3.78,0.22985613416560885,DLF Ltd,Real Estate,Real Estate,Large Cap,49.505,Discount,60,Buy
457,DMART,2019,20005,18371,1633.0,8.0,48,47,212,1422,37.0,902,14.0,0.0,535.0,624.0,4963.0,700.0,718.0,7006.0,4400.0,377.0,17.0,2212.0,7006.0,440.0,807.0,-958.0,209.0,57.0,4.508872781804548,8.162959260184955,16.144621442634687,0.1252908537676749,35.765957446808514,2.8554096488723952,-151.0,958.0,14.0,55.87,0.0,700.0,807.0,,0,0,0,175.0,1847236.39,2290853.98,67.17,4.98,36.17,4.24,-0.008174373394625472,Avenue Supermarts Ltd,Consumer Discretionary,Retail,Large Cap,42.5,Caution,0,Avoid
459,DMART,2021,24143,22398,1745.0,7.0,194,42,414,1483,26.0,1099,17.0,0.0,537.0,648.0,11536.0,393.0,1079.0,13655.0,7009.0,1020.0,3.0,5624.0,13655.0,442.0,1375.0,-1110.0,-180.0,86.0,4.552044070745144,7.227767883030278,9.020026263952726,0.0322554169402495,46.16666666666666,1.7680703039179788,265.0,1110.0,17.0,121.84,0.0,393.0,1375.0,,0,0,0,177.0,2294356.77,2489455.16,14.9,12.05,11.12,0.52,0.01155007815109766,Avenue Supermarts Ltd,Consumer Discretionary,Retail,Large Cap,42.5,Discount,60,Buy
460,DMART,2022,30976,28474,2502.0,8.0,114,54,498,2064,28.0,1492,23.0,0.0,538.0,648.0,13030.0,647.0,1146.0,15471.0,9260.0,1129.0,6.0,5076.0,15471.0,443.0,1372.0,-1289.0,-179.0,-96.0,4.816632231404959,8.077221074380166,10.908027489399034,0.0473022371691767,48.44444444444444,2.002197660138324,83.0,1289.0,23.0,136.78,0.0,647.0,1372.0,,0,0,0,178.0,2664977.29,2823430.83,12.31,5.66,32.01,2.77,0.0031144730692995886,Avenue Supermarts Ltd,Consumer Discretionary,Retail,Large Cap,42.5,Discount,40,Hold
462,DMART,2024,50789,46683,4106.0,8.0,145,58,731,3461,27.0,2536,39.0,0.0,540.0,651.0,18047.0,592.0,1882.0,21172.0,13415.0,935.0,107.0,6716.0,21172.0,445.0,2746.0,-2468.0,-148.0,130.0,4.993207190533383,8.084427730414067,13.56294790886726,0.0316611402289014,73.29310344827586,2.398875873795579,278.0,2468.0,39.0,186.98,0.0,592.0,2746.0,35.09,0,0,0,180.0,3053088.97,3624591.94,72.53,11.71,36.84,1.94,0.00910553222430331,Avenue Supermarts Ltd,Consumer Discretionary,Retail,Large Cap,42.5,Caution,0,Avoid
470,DRREDDY,2019,15448,12270,3178.0,21.0,381,89,1135,2336,17.0,1950,23.0,17.0,548.0,83.0,13941.0,3838.0,4557.0,22418.0,7191.0,2934.0,2587.0,9707.0,22418.0,452.0,2870.0,-769.0,-2133.0,-31.0,12.622993267736923,20.572242361470742,13.904734740444953,0.2736737022247575,39.98876404494382,0.6890891248104202,2101.0,769.0,23.0,140.24,17.0,3838.0,2870.0,,0,0,0,181.0,1574961.99,1965583.28,10.84,10.04,34.68,0.78,0.13340004478457287,Dr Reddys Laboratories Ltd,Healthcare,Pharmaceuticals,Mid Cap,37.955,Discount,40,Hold
472,DRREDDY,2021,19048,15173,3874.0,20.0,335,97,1229,2884,32.0,1952,23.0,21.0,550.0,83.0,17558.0,3031.0,5915.0,26588.0,8206.0,1565.0,2212.0,14605.0,26588.0,454.0,3570.0,-2255.0,-30.0,1286.0,10.24779504409912,20.33809323813524,11.06513236211099,0.1718156567088033,43.39175257731959,0.7164134195877839,1315.0,2255.0,23.0,176.41,21.0,3031.0,3570.0,,0,0,0,183.0,1617326.41,1519427.76,15.23,4.3,13.61,3.34,0.08130702571041304,Dr Reddys Laboratories Ltd,Healthcare,Pharmaceuticals,Mid Cap,37.955,Discount,60,Buy
473,DRREDDY,2022,21545,17778,3768.0,17.0,555,96,1165,3061,29.0,2182,26.0,23.0,551.0,83.0,19129.0,3384.0,7149.0,29746.0,8122.0,1293.0,2616.0,17715.0,29746.0,455.0,2811.0,-2565.0,-242.0,3.0,10.127639823624971,17.488976560686933,11.35748490526754,0.1761399125546533,45.03125,0.7242990654205608,246.0,2565.0,26.0,192.12,23.0,3384.0,2811.0,,0,0,0,184.0,1837884.76,2215736.28,13.03,7.54,16.33,3.82,0.01338495238406569,Dr Reddys Laboratories Ltd,Healthcare,Pharmaceuticals,Mid Cap,37.955,Discount,40,Hold
474,DRREDDY,2023,24670,18200,6470.0,26.0,971,143,1250,6048,25.0,4507,54.0,15.0,552.0,83.0,23203.0,1347.0,7576.0,32209.0,9219.0,1030.0,4986.0,16974.0,32209.0,456.0,5888.0,-4109.0,-2686.0,-907.0,18.269152817186868,26.22618565058776,19.35497723954307,0.0578459160010306,52.03496503496503,0.7659349871154025,1779.0,4109.0,54.0,232.86,15.0,1347.0,5888.0,,0,0,0,185.0,2212619.5,2760692.84,11.34,10.95,23.9,3.71,0.0804024370209157,Dr Reddys Laboratories Ltd,Healthcare,Pharmaceuticals,Mid Cap,37.955,Discount,40,Hold
475,DRREDDY,2024,28011,20078,7933.0,28.0,909,171,1470,7201,23.0,5578,67.0,12.0,553.0,83.0,28171.0,2002.0,8523.0,38780.0,10426.0,1419.0,4930.0,22004.0,38780.0,457.0,4543.0,-4034.0,-376.0,133.0,19.9136053693192,28.321016743422227,19.74233736816026,0.0708572237559283,51.707602339181285,0.7223053120165034,509.0,4034.0,67.0,282.54,12.0,2002.0,4543.0,3.83,0,0,0,186.0,2441803.28,2725256.67,11.73,10.19,14.56,0.09,0.020845250072724943,Dr Reddys Laboratories Ltd,Healthcare,Pharmaceuticals,Mid Cap,37.955,Discount,60,Buy
483,EICHERMOT,2019,9797,6893,2904.0,30.0,701,7,300,3297,33.0,2203,81.0,15.0,561.0,27.0,8891.0,187.0,2281.0,11387.0,1875.0,450.0,4923.0,4140.0,11387.0,464.0,1575.0,-660.0,-292.0,623.0,22.48647545166888,29.641727059303868,24.702848172235928,0.020968827091276,515.0,0.8603670852726794,915.0,660.0,81.0,89.18,15.0,187.0,1575.0,,0,0,0,187.0,138608.74,143935.61,70.5,14.42,38.01,3.97,0.6601315328311909,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,Large Cap,42.5,Caution,0,Avoid
484,EICHERMOT,2020,9154,6971,2183.0,24.0,572,19,382,2355,22.0,1827,67.0,19.0,562.0,27.0,9954.0,249.0,2220.0,12450.0,2378.0,312.0,5749.0,4011.0,12450.0,465.0,1694.0,-1508.0,-858.0,-673.0,19.958488092637097,23.847498361372075,18.30477908025248,0.0249474000601142,145.0,0.7352610441767068,186.0,1508.0,67.0,99.81,19.0,249.0,1694.0,,0,0,0,188.0,179834.03,182640.02,18.91,9.77,22.08,0.44,0.10342870034108674,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,Large Cap,42.5,Discount,40,Hold
485,EICHERMOT,2021,8720,6937,1783.0,20.0,482,16,451,2203,25.0,1347,49.0,34.0,563.0,27.0,11411.0,219.0,2901.0,14559.0,2433.0,314.0,3902.0,7909.0,14559.0,466.0,1691.0,-1625.0,-15.0,51.0,15.44724770642202,20.44724770642202,11.7765343591537,0.0191467039692253,141.5625,0.5989422350436157,66.0,1625.0,49.0,114.38,34.0,219.0,1691.0,,0,0,0,189.0,213781.42,240534.88,70.14,9.33,25.09,1.98,0.030872654882730218,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,Large Cap,42.5,Caution,0,Avoid
486,EICHERMOT,2022,10298,8120,2178.0,21.0,496,19,452,2203,24.0,1677,61.0,34.0,564.0,27.0,12581.0,108.0,3424.0,16140.0,2424.0,505.0,7721.0,5490.0,16140.0,467.0,1527.0,-983.0,-593.0,-50.0,16.284715478733737,21.149737813167604,13.301078680203046,0.0085659898477157,140.73684210526315,0.6380421313506816,544.0,983.0,61.0,126.08,34.0,108.0,1527.0,,0,0,0,190.0,231181.84,296317.9,17.97,6.97,27.95,1.95,0.23531260067832316,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,Large Cap,42.5,Discount,40,Hold
487,EICHERMOT,2023,14442,10996,3446.0,24.0,908,28,526,3800,23.0,2914,107.0,35.0,565.0,27.0,14963.0,288.0,3919.0,19198.0,2690.0,472.0,12321.0,3715.0,19198.0,468.0,2823.0,-2397.0,-417.0,8.0,20.17726076720676,23.8609610857222,19.43962641761174,0.019212808539026,155.5,0.7522658610271903,426.0,2397.0,107.0,149.9,35.0,288.0,2823.0,,0,0,0,191.0,229241.72,232667.27,24.82,5.49,35.51,2.27,0.1858300487363295,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,Large Cap,42.5,Discount,40,Hold
488,EICHERMOT,2024,16536,12206,4329.0,26.0,1521,51,598,5202,23.0,4001,146.0,35.0,566.0,27.0,18018.0,419.0,4650.0,23115.0,2914.0,555.0,13527.0,6119.0,23115.0,469.0,3724.0,-2834.0,-844.0,45.0,24.19569424286405,26.179245283018872,22.172346910501524,0.0232197284566361,114.70588235294116,0.7153796236210254,890.0,2834.0,146.0,180.45,35.0,419.0,3724.0,7.01,0,0,0,192.0,222391.83,234358.89,15.62,13.61,19.29,4.41,0.4001945575069012,Eicher Motors Ltd,Consumer Discretionary,Two Wheelers,Large Cap,42.5,Discount,40,Hold
496,GAIL,2019,76190,66252,9938.0,13.0,1719,159,1667,9831,33.0,6553,10.0,25.0,574.0,2255.0,43749.0,2224.0,20199.0,68426.0,32700.0,9738.0,10722.0,15267.0,68426.0,476.0,7984.0,-5701.0,-3364.0,-1081.0,8.600866255414097,13.04370652316577,14.244413529258326,0.0483436222937135,73.31446540880503,1.1134656417151376,2283.0,5701.0,10.0,460.04,25.0,2224.0,7984.0,,0,0,0,193.0,665248.74,666947.87,13.48,0.96,26.22,1.4,0.34317990591008113,GAIL (India) Ltd,Energy,Gas Distribution,Large Cap,41.495,Discount,60,Buy
497,GAIL,2020,72518,63495,9022.0,12.0,3796,309,2080,10429,9.0,9515,14.0,31.0,575.0,4510.0,44758.0,6912.0,18754.0,74934.0,38230.0,11666.0,9893.0,15145.0,74934.0,477.0,8345.0,-8299.0,281.0,328.0,13.120880333158665,12.44104911883946,19.31273849151579,0.1402939027360558,41.48220064724919,0.9677582939653562,46.0,8299.0,14.0,492.68,31.0,6912.0,8345.0,,0,0,0,194.0,712986.95,875162.11,25.86,4.98,34.59,2.22,0.006451730988905197,GAIL (India) Ltd,Energy,Gas Distribution,Large Cap,41.495,Discount,40,Hold
499,GAIL,2022,92770,77608,15161.0,16.0,2925,202,2420,15464,20.0,12304,18.0,36.0,577.0,4440.0,59674.0,9216.0,23254.0,96584.0,44572.0,15490.0,16408.0,20114.0,96584.0,479.0,9420.0,-5490.0,-3917.0,13.0,13.262908267758974,16.342567640400993,19.19081635836167,0.1437439560782356,89.53465346534654,0.9605110577321296,3930.0,5490.0,18.0,641.14,36.0,9216.0,9420.0,,0,0,0,196.0,1209368.79,1283114.71,66.94,6.52,20.9,3.73,0.3249629089568286,GAIL (India) Ltd,Energy,Gas Distribution,Large Cap,41.495,Caution,0,Avoid
501,GAIL,2024,133228,118914,14314.0,11.0,2672,719,3672,12595,21.0,9903,15.0,37.0,579.0,6575.0,70422.0,21794.0,25944.0,124735.0,55188.0,23627.0,21910.0,24010.0,124735.0,481.0,12586.0,-8226.0,-3457.0,902.0,7.433122166511544,10.743987750322754,12.86154006000234,0.2830499889606088,23.624478442280942,1.068088347296268,4360.0,8226.0,15.0,769.97,37.0,21794.0,12586.0,1.35,0,0,0,198.0,1531867.57,1613856.89,25.84,9.54,33.07,0.31,0.28461990353382827,GAIL (India) Ltd,Energy,Gas Distribution,Large Cap,41.495,Discount,40,Hold
511,GODREJCP,2021,11029,8629,2399.0,22.0,23,138,204,2080,17.0,1721,17.0,0.0,589.0,102.0,9337.0,1864.0,2941.0,14244.0,8905.0,57.0,679.0,4602.0,14244.0,490.0,2030.0,-292.0,-1816.0,-79.0,15.60431589446006,21.75174539849488,18.23286365081047,0.1974785464561924,17.55072463768116,0.7742909295141814,1738.0,292.0,17.0,94.39,0.0,1864.0,2030.0,,0,0,0,201.0,1140203.87,1473894.68,19.23,4.8,17.68,1.47,0.1524288809859942,Godrej Consumer Products Ltd,Consumer Staples,Personal Products,Large Cap,37.735,Discount,40,Hold
523,GRASIM,2020,68252,57880,10373.0,15.0,7076,6890,4004,6554,-1.0,6639,65.0,6.0,601.0,132.0,56501.0,84777.0,102772.0,244181.0,87736.0,3904.0,66337.0,86204.0,244181.0,501.0,16620.0,-11364.0,-3418.0,1838.0,9.72718748168552,15.19808943327668,11.722847103279006,1.4969540727137889,2.532510885341074,0.2795139670981771,5256.0,11364.0,65.0,566.33,6.0,84777.0,16620.0,,0,0,0,206.0,362884.74,445840.81,23.28,10.84,11.26,0.08,1.4483937792479231,Grasim Industries Ltd,Industrials,Diversified Industrials,Mid Cap,48.83,Discount,60,Buy
524,GRASIM,2021,76404,57769,18635.0,24.0,1130,5723,4033,10009,30.0,6987,63.0,14.0,602.0,132.0,65362.0,79078.0,122777.0,267349.0,85023.0,5769.0,88017.0,88540.0,267349.0,502.0,15075.0,-7146.0,-8003.0,-75.0,9.144809172294645,24.39008428878069,10.6681528078908,1.2074083122118056,3.453608247422681,0.2857837508275699,7929.0,7146.0,63.0,654.94,14.0,79078.0,15075.0,,0,0,0,207.0,337446.27,354587.01,15.68,3.37,31.76,3.46,2.349707406752488,Grasim Industries Ltd,Industrials,Diversified Industrials,Mid Cap,48.83,Discount,40,Hold
527,GRASIM,2024,130978,103783,27195.0,21.0,783,9277,5001,13700,28.0,9926,85.0,12.0,605.0,133.0,88520.0,137155.0,186309.0,412116.0,100494.0,18358.0,129306.0,163959.0,412116.0,505.0,-10719.0,-23114.0,33908.0,75.0,7.578371940325857,20.763028905617738,11.196462612658342,1.547099364939709,3.015845639754231,0.3178182841724175,-33833.0,23114.0,85.0,886.53,12.0,137155.0,-10719.0,14.9,0,0,0,210.0,478951.82,601673.21,79.35,5.68,15.23,0.98,-7.063967310949983,Grasim Industries Ltd,Industrials,Diversified Industrials,Mid Cap,48.83,Caution,0,Avoid
537,HAL,2021,22882,17541,5341.0,23.0,360,267,1157,4277,24.0,3239,48.0,31.0,612.0,5.0,139.0,6.0,36.0,186.0,45.0,0.0,17.0,124.0,186.0,510.0,15124.0,-1190.0,-7070.0,6864.0,14.155231186085132,23.341491128397863,2249.305555555556,0.0416666666666666,21.352059925093634,123.02150537634408,13934.0,1190.0,48.0,1.44,31.0,6.0,15124.0,,0,0,0,213.0,1800174.45,2098463.2,8.56,2.01,35.03,0.38,0.77403609411299,Hindustan Aeronautics Ltd,Industrials,Defence & Aerospace,Large Cap,48.83,Discount,60,Buy
539,HAL,2023,26928,20258,6669.0,25.0,1672,64,1784,6493,10.0,5811,87.0,32.0,614.0,5.0,172.0,47.0,47.0,271.0,57.0,23.0,35.0,156.0,271.0,512.0,8836.0,-5734.0,-1731.0,1370.0,21.57976827094474,24.766042780748663,3283.050847457627,0.2655367231638418,130.328125,99.36531365313652,3102.0,5734.0,87.0,1.77,32.0,47.0,8836.0,,0,0,0,215.0,2122373.86,2704291.55,11.8,2.43,27.48,3.62,0.14615709599815746,Hindustan Aeronautics Ltd,Industrials,Defence & Aerospace,Large Cap,48.83,Discount,60,Buy
549,HAVELLS,2020,9440,8374,1067.0,11.0,107,51,218,904,19.0,735,12.0,34.0,650.0,63.0,4249.0,72.0,2690.0,7073.0,3350.0,86.0,0.0,3638.0,7073.0,521.0,827.0,-548.0,-716.0,-437.0,7.786016949152542,11.302966101694915,17.045454545454543,0.0166975881261595,23.01960784313725,1.3346529054149583,279.0,548.0,12.0,43.12,34.0,72.0,827.0,,0,0,0,218.0,1749780.42,1713551.51,10.08,13.71,36.18,0.98,0.015944857812501982,Havells India Ltd,Industrials,Consumer Electricals,Large Cap,48.83,Discount,40,Hold
550,HAVELLS,2021,10457,8868,1589.0,15.0,187,90,249,1438,27.0,1044,17.0,39.0,651.0,63.0,5114.0,521.0,3155.0,8852.0,3290.0,90.0,306.0,5166.0,8852.0,522.0,660.0,-763.0,190.0,87.0,9.983742947308023,15.195562780912308,20.16611937415492,0.1006374348078037,19.73333333333333,1.1813149570718482,-103.0,763.0,17.0,51.77,39.0,521.0,660.0,,0,0,0,219.0,2169908.17,1994561.94,28.52,9.54,31.71,0.05,-0.004746744651410755,Havells India Ltd,Industrials,Consumer Electricals,Large Cap,48.83,Discount,40,Hold
551,HAVELLS,2022,13938,12163,1775.0,13.0,159,67,261,1607,26.0,1196,19.0,39.0,652.0,63.0,5940.0,616.0,3904.0,10523.0,3434.0,57.0,426.0,6606.0,10523.0,523.0,1728.0,-759.0,-547.0,421.0,8.58085808580858,12.73496914908882,19.923371647509576,0.102615358987173,28.86567164179105,1.324527226076214,969.0,759.0,19.0,60.03,39.0,616.0,1728.0,,0,0,0,220.0,2198343.31,2166991.03,79.91,10.23,19.2,0.34,0.044078647570292374,Havells India Ltd,Industrials,Consumer Electricals,Large Cap,48.83,Caution,0,Avoid
563,HCLTECH,2021,75379,55331,20048.0,27.0,927,511,4611,15853,30.0,11169,41.0,24.0,638.0,543.0,59370.0,6864.0,19270.0,86047.0,37145.0,312.0,6862.0,41728.0,86047.0,534.0,19618.0,-5665.0,-11192.0,2761.0,14.817124132716009,26.596266864776663,18.64203094487006,0.1145661208752691,41.04696673189824,0.8760212442037492,13953.0,5665.0,41.0,599.13,24.0,6864.0,19618.0,,0,0,0,225.0,260125.17,316454.0,77.74,7.77,10.85,3.07,5.363956129274226,HCL Technologies Ltd,Information Technology,IT Services,Large Cap,49.555,Caution,40,Hold
565,HCLTECH,2023,101456,78828,22628.0,22.0,1358,353,4145,19488,24.0,14845,55.0,88.0,640.0,543.0,64862.0,4794.0,23051.0,93250.0,34619.0,40.0,5495.0,53096.0,93250.0,536.0,18009.0,-3573.0,-15881.0,-1445.0,14.631958681595965,22.303264469326606,22.69704151058788,0.0732971485360446,67.94900849858357,1.088,14436.0,3573.0,55.0,654.05,88.0,4794.0,18009.0,,0,0,0,227.0,385586.15,451405.41,9.19,2.28,10.69,3.4,3.7439104075703966,HCL Technologies Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,100,Strong Buy
575,HDFCBANK,2020,122189,62137,45459.0,14593.0,12,24879,1277,38195,29.0,27296,50.0,5.0,663.0,548.0,175810.0,1333041.0,71430.0,1580830.0,4776.0,0.0,389305.0,1186750.0,1580830.0,545.0,-16869.0,-1403.0,24394.0,6122.0,22.339163099788035,37.20383995285992,15.477608047267491,7.558721464294219,1.8276860002411672,0.0772942062081311,-18272.0,1403.0,50.0,1763.58,5.0,1333041.0,-16869.0,,0,0,0,230.0,534671.83,497530.99,30.19,9.55,26.58,1.24,-3.4174233566784324,HDFC Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,40,Hold
576,HDFCBANK,2021,128552,59248,52457.0,16848.0,13,27333,1385,42796,26.0,31857,58.0,11.0,664.0,551.0,209259.0,1511418.0,78279.0,1799507.0,5248.0,0.0,438823.0,1355435.0,1799507.0,546.0,42476.0,-1823.0,-7321.0,33332.0,24.78141141328023,40.80605513722074,15.183737667413377,7.20374624660407,1.9196575567994727,0.0714373436724614,40653.0,1823.0,58.0,2098.1,11.0,1511418.0,42476.0,,0,0,0,231.0,573615.98,564871.82,11.64,8.0,17.14,2.44,7.087145654484731,HDFC Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,60,Buy
577,HDFCBANK,2022,135936,58584,56557.0,20795.0,15,31759,1681,50873,25.0,38151,69.0,23.0,665.0,555.0,246772.0,1784970.0,90639.0,2122934.0,6432.0,0.0,449264.0,1667238.0,2122934.0,547.0,-11960.0,-2051.0,48124.0,34113.0,28.06541313559322,41.60560852165725,15.425327602728371,7.217044641304831,1.7812903428949274,0.064032136656156,-14011.0,2051.0,69.0,2473.27,23.0,1784970.0,-11960.0,,0,0,0,232.0,759039.45,726665.0,8.14,1.61,21.19,3.18,-1.8458856124013057,HDFC Bank Ltd,Financials,Private Banks,Large Cap,43.585,Discount,60,Buy
588,HDFCLIFE,2020,29380,0,28239.0,1141.0,4,369,47,1463,11.0,1297,6.0,0.0,675.0,2019.0,4788.0,0.0,125417.0,132224.0,322.0,8.0,127256.0,4637.0,132224.0,557.0,7388.0,-7789.0,38.0,-364.0,4.414567733151804,96.11640571817564,19.05391508741002,0.0,76.53929539295393,0.2221986931268151,-401.0,7789.0,6.0,68.07,0.0,0.0,7388.0,,0,0,0,236.0,43616.06,44999.88,67.68,5.98,13.85,4.1,-0.9193861160315718,HDFC Life Insurance Company Ltd,Financials,Life Insurance,Large Cap,43.585,Caution,20,Avoid
599,HEROMOTOCO,2019,33971,37,28946.0,5025.0,15,741,624,5104,32.0,3466,172.0,50.0,686.0,40.0,13080.0,312.0,5072.0,18504.0,4952.0,573.0,6114.0,6865.0,18504.0,567.0,1032.0,1298.0,-2252.0,78.0,10.202820052397634,85.2079715051073,26.417682926829265,0.023780487804878,39.08367071524966,1.8358733246865544,2330.0,1298.0,172.0,131.2,50.0,312.0,1032.0,,0,0,0,241.0,959580.91,1068641.74,64.37,1.86,5.42,3.67,0.24281433443689493,"Hero MotoCorp Ltd
",Consumer Discretionary,Two Wheelers,Large Cap,42.5,Caution,40,Hold
600,HEROMOTOCO,2020,29254,47,25184.0,4070.0,14,1434,846,4611,21.0,3659,182.0,49.0,687.0,40.0,14366.0,453.0,4815.0,19674.0,6473.0,391.0,8359.0,4451.0,19674.0,568.0,5518.0,-2819.0,-2602.0,97.0,12.50769125589663,86.0873726669857,25.39913924753575,0.0314452311536859,17.571827057182706,1.4869370743112738,2699.0,2819.0,182.0,144.06,49.0,453.0,5518.0,,0,0,0,242.0,1157395.82,1232490.63,75.71,11.62,38.88,4.18,0.23319593464576363,"Hero MotoCorp Ltd
",Consumer Discretionary,Two Wheelers,Large Cap,42.5,Caution,0,Avoid
602,HEROMOTOCO,2022,29551,53,26295.0,3256.0,11,545,690,3058,24.0,2329,116.0,82.0,689.0,40.0,15807.0,605.0,6027.0,22478.0,6194.0,517.0,10528.0,5240.0,22478.0,570.0,2104.0,-222.0,-1975.0,-94.0,7.881289973266556,88.98176034651958,14.696788035590332,0.0381775730422161,48.26788990825688,1.314663226265682,1882.0,222.0,116.0,158.47,82.0,605.0,2104.0,,0,0,0,244.0,1220486.89,1228166.97,66.93,12.26,22.34,2.61,0.1542007550773446,"Hero MotoCorp Ltd
",Consumer Discretionary,Two Wheelers,Large Cap,42.5,Caution,0,Avoid
603,HEROMOTOCO,2023,34158,105,30060.0,4099.0,12,567,697,3864,28.0,2800,141.0,71.0,690.0,40.0,16616.0,568.0,6694.0,23917.0,6159.0,454.0,10891.0,6413.0,23917.0,571.0,2614.0,-421.0,-2147.0,45.0,8.197201241290474,88.00281046899701,16.810758885686838,0.0341018251681075,53.03703703703704,1.4281891541581302,2193.0,421.0,141.0,166.56,71.0,568.0,2614.0,,0,0,0,245.0,1542037.68,1580646.36,11.61,7.5,36.98,3.56,0.14221442370980195,"Hero MotoCorp Ltd
",Consumer Discretionary,Two Wheelers,Large Cap,42.5,Discount,40,Hold
612,HINDALCO,2019,130542,3778,115031.0,15511.0,12,1127,4777,8083,32.0,5495,24.0,5.0,699.0,222.0,57279.0,52415.0,42056.0,151972.0,85860.0,4097.0,9012.0,53003.0,151972.0,579.0,11977.0,-5456.0,-5466.0,1055.0,4.209373228539474,88.11800033705627,9.556355541642754,0.9115493643588808,102.07897071872227,0.858987181849288,6521.0,5456.0,24.0,575.01,5.0,52415.0,11977.0,,0,0,0,247.0,247258.14,249825.5,24.15,12.33,39.34,2.97,2.6373247004122895,Hindalco Industries Ltd,Materials,Metals & Mining,Large Cap,40.61,Discount,40,Hold
